time,空氣流量計 (g/sec),轉速 (rpm),引擎負荷 (%),節氣門位置 (%),里程(km),時速(km/h)
11:41 AM,12.61,1700,57.25,12.94,49,16
11:41 AM,12.96,1725,57.65,13.33,49,16
11:41 AM,13.22,1750,57.25,13.33,49,16
11:41 AM,13.72,1775,58.04,13.73,49,16
11:41 AM,13.83,1787,58.04,14.12,49,18
11:41 AM,14.64,1812,58.82,14.51,49,18
11:41 AM,15.31,1850,60.39,15.29,49,18
11:41 AM,15.7,1887,61.57,15.69,49,18
11:41 AM,16.52,1900,63.14,16.08,49,18
11:41 AM,16.68,1937,63.53,16.47,49,18
11:41 AM,16.97,1962,63.53,16.47,49,20
11:41 AM,16.89,1975,63.53,16.47,49,20
11:41 AM,16.88,1937,63.92,16.47,49,20
11:41 AM,16.66,1875,64.31,16.47,49,20
11:41 AM,16.55,1862,65.1,16.47,49,20
11:41 AM,16.84,1862,66.27,16.86,49,22
11:41 AM,16.94,1850,67.06,16.86,49,22
11:41 AM,16.99,1837,67.45,17.25,49,22
11:41 AM,16.93,1812,68.24,17.25,49,22
11:41 AM,16.75,1787,69.41,17.25,49,22
11:41 AM,17.37,1825,70.2,18.04,49,24
11:41 AM,17.62,1862,70.59,18.43,49,24
11:41 AM,17.98,1875,71.37,18.43,49,24
11:41 AM,18.26,1912,71.37,18.82,49,24
11:41 AM,18.91,1950,71.76,19.22,49,26
11:41 AM,19.49,1987,72.16,19.61,49,26
11:41 AM,20.21,2025,72.94,20.39,49,26
11:41 AM,20.45,2050,73.73,20.78,49,26
11:41 AM,21.11,2100,73.73,21.18,49,26
11:41 AM,21.52,2125,73.33,21.57,49,28
11:41 AM,21.91,2175,73.33,21.96,49,28
11:41 AM,22.62,2212,72.94,22.35,49,28
11:41 AM,23.28,2250,72.94,22.75,49,28
11:41 AM,24.14,2300,72.55,23.53,49,30
11:41 AM,24.69,2337,72.94,23.92,49,30
11:41 AM,25.75,2400,73.73,24.71,49,30
11:41 AM,25.9,2425,74.12,25.1,49,32
11:41 AM,26.2,2462,74.12,25.49,49,32
11:41 AM,26.47,2500,74.12,25.49,49,32
11:41 AM,26.87,2537,73.33,25.88,49,32
11:41 AM,27.64,2575,74.12,25.88,49,34
11:41 AM,27.63,2587,74.12,26.27,49,34
11:41 AM,27.81,2587,74.9,26.67,49,34
11:41 AM,28.11,2587,75.69,26.67,49,36
11:41 AM,27.73,2587,75.29,27.06,49,36
11:41 AM,28.24,2600,76.08,27.06,49,36
11:41 AM,28.58,2587,76.08,27.06,49,36
11:41 AM,28.18,2587,75.69,27.45,49,38
11:41 AM,28.65,2600,76.08,27.45,49,38
11:41 AM,28.49,2600,76.86,27.84,49,38
11:41 AM,28.33,2612,76.47,28.24,49,38
11:41 AM,29,2612,76.86,28.63,49,40
11:41 AM,28.75,2600,77.65,28.63,49,40
11:41 AM,29.35,2612,77.25,29.02,49,40
11:41 AM,29.66,2625,78.82,29.8,49,40
11:41 AM,29.8,2650,79.61,29.8,49,42
11:41 AM,30.69,2650,81.18,30.59,49,42
11:41 AM,30.82,2650,81.57,30.59,49,42
11:41 AM,30.16,2650,81.96,30.59,49,42
11:41 AM,30.74,2662,81.57,29.8,49,44
11:41 AM,30.08,2662,79.61,28.63,49,44
11:41 AM,29.56,2650,78.43,28.24,49,44
11:41 AM,29.37,2650,77.25,28.24,49,44
11:41 AM,28.59,2637,76.08,27.45,49,46
11:41 AM,27.97,2600,75.69,27.06,49,46
11:41 AM,27.85,2587,75.69,26.27,49,46
11:41 AM,28.18,2600,75.29,26.27,49,46
11:41 AM,27.55,2587,73.73,25.88,49,46
11:41 AM,27.82,2600,74.51,25.88,49,48
11:41 AM,27.63,2587,74.51,25.88,49,48
11:41 AM,26.97,2575,74.12,25.49,49,48
11:41 AM,27.23,2562,73.73,24.71,49,48
11:41 AM,26.2,2550,71.37,23.53,49,50
11:41 AM,24.47,2537,68.63,21.57,49,50
11:41 AM,23.44,2500,65.49,20.39,49,50
11:41 AM,22.91,2487,63.92,19.61,49,50
11:41 AM,21.61,2450,61.96,18.82,49,50
11:41 AM,20.55,2400,60,17.65,49,52
11:41 AM,18.07,2337,55.29,15.69,49,52
11:41 AM,16.19,2262,50.98,14.12,49,52
11:41 AM,14.91,2137,48.63,13.33,49,52
11:41 AM,13.28,2000,47.45,12.16,49,52
11:41 AM,11.96,1837,45.88,11.37,49,52
11:41 AM,10.96,1687,44.31,10.98,49,52
11:41 AM,10.04,1562,43.92,10.2,49,52
11:41 AM,9.09,1425,44.31,9.41,49,52
11:41 AM,8.42,1375,44.71,9.02,49,52
11:41 AM,7.72,1337,43.14,8.63,49,52
11:41 AM,7.32,1312,41.96,7.84,49,52
11:41 AM,7,1275,41.18,7.84,49,52
11:41 AM,6.55,1250,40.39,7.45,49,52
11:41 AM,6.72,1237,40.39,7.84,49,52
11:41 AM,6.8,1225,40.78,7.84,49,52
11:41 AM,6.86,1212,41.57,7.84,49,52
11:41 AM,7.1,1187,42.75,8.24,49,54
11:41 AM,7.42,1187,43.53,8.63,49,54
11:41 AM,7.49,1162,45.1,8.63,49,54
11:41 AM,8.11,1162,47.45,9.41,49,54
11:41 AM,8.69,1162,51.37,10.2,49,54
11:41 AM,8.69,1150,54.12,10.2,49,54
11:41 AM,8.53,1162,55.29,10.2,49,54
11:41 AM,8.46,1150,56.08,10.2,49,54
11:41 AM,8.36,1150,56.86,10.2,49,54
11:41 AM,8.58,1150,56.86,10.2,49,54
11:41 AM,8.27,1162,56.86,10.2,49,54
11:41 AM,8.3,1175,56.47,10.2,49,54
11:41 AM,8.56,1187,56.08,10.2,49,54
11:41 AM,9.02,1187,56.08,10.59,49,54
11:41 AM,8.97,1187,56.47,10.59,49,54
11:41 AM,9.01,1187,56.86,10.59,49,54
11:41 AM,8.84,1200,57.25,10.59,49,54
11:41 AM,9.02,1212,57.25,10.98,49,54
11:41 AM,9.45,1212,57.25,10.98,49,54
11:41 AM,9.49,1225,57.65,10.98,49,54
11:41 AM,9.86,1225,59.22,11.76,49,54
11:41 AM,9.79,1237,60.39,12.16,49,54
11:41 AM,9.95,1237,61.57,12.16,49,54
11:41 AM,10.27,1237,62.35,12.16,49,54
11:41 AM,10.33,1250,63.53,12.16,49,54
11:41 AM,10.73,1262,65.1,12.55,49,54
11:41 AM,11.29,1262,67.06,13.33,49,54
11:41 AM,11.72,1287,68.24,13.73,49,54
11:41 AM,12.01,1287,69.8,14.12,49,54
11:41 AM,12.57,1300,70.98,14.9,49,54
11:41 AM,12.77,1312,72.55,15.29,49,54
11:41 AM,13.5,1325,74.12,16.47,49,56
11:41 AM,14.46,1350,76.47,18.04,49,56
11:41 AM,15,1362,78.43,19.22,49,56
11:41 AM,15.12,1400,81.57,20.39,49,56
11:41 AM,15.44,1425,83.53,20.78,49,56
11:41 AM,15.87,1475,83.53,20.78,49,56
11:41 AM,16.26,1500,83.14,20.78,49,56
11:41 AM,16.55,1525,83.14,20.78,49,56
11:41 AM,16.86,1537,82.75,20.78,49,56
11:41 AM,17.06,1562,82.75,20.78,49,56
11:41 AM,17.22,1587,82.35,20.78,49,56
11:41 AM,17.43,1612,82.75,20.78,49,56
11:41 AM,17.85,1650,82.35,21.18,49,56
11:41 AM,18.04,1675,81.96,21.18,49,56
11:41 AM,18.29,1700,81.57,21.18,49,56
11:41 AM,18.34,1712,81.57,21.57,49,56
11:41 AM,18.65,1725,81.57,21.96,49,56
11:41 AM,18.61,1737,81.57,21.96,49,56
11:41 AM,18.66,1737,81.18,21.57,49,56
11:41 AM,18.6,1750,81.18,21.57,49,56
11:41 AM,18.7,1762,80.39,21.57,49,56
11:41 AM,18.76,1775,80.39,21.57,49,56
11:41 AM,18.8,1775,80,21.57,49,56
11:41 AM,18.82,1787,79.22,21.57,49,56
11:41 AM,18.82,1787,79.22,21.57,49,56
11:41 AM,18.73,1787,79.22,21.57,49,56
11:41 AM,18.89,1800,78.82,21.57,49,56
11:41 AM,18.9,1800,78.43,21.57,49,56
11:41 AM,18.8,1800,78.82,21.96,49,56
11:41 AM,19,1787,79.22,21.57,49,56
11:41 AM,18.97,1787,79.22,21.57,49,58
11:41 AM,18.8,1800,79.22,21.57,49,58
11:41 AM,18.82,1787,79.61,21.96,49,58
11:41 AM,18.94,1800,79.22,21.96,49,58
11:41 AM,18.91,1787,79.61,21.96,49,58
11:41 AM,18.94,1787,79.61,21.96,49,58
11:41 AM,18.75,1787,79.22,21.96,49,58
11:41 AM,19,1787,79.61,21.96,49,58
11:41 AM,19.02,1800,79.22,21.96,49,58
11:41 AM,18.76,1800,79.22,21.96,49,58
11:41 AM,18.76,1800,79.22,21.96,49,58
11:41 AM,19.14,1800,78.82,21.96,49,58
11:41 AM,18.95,1800,79.22,21.96,49,58
11:41 AM,18.92,1800,79.22,21.96,49,58
11:41 AM,19.09,1800,79.22,21.96,49,60
11:41 AM,18.92,1800,79.22,21.96,49,60
11:41 AM,18.59,1787,78.82,21.18,49,60
11:41 AM,18.24,1787,78.04,20.39,49,60
11:41 AM,17.67,1775,76.86,19.22,49,60
11:41 AM,17.28,1762,74.9,18.82,49,60
11:41 AM,16.96,1737,73.73,18.43,49,60
11:41 AM,16.88,1712,72.94,18.04,49,60
11:41 AM,16.69,1687,73.73,18.04,49,60
11:41 AM,16.62,1675,74.12,18.04,49,60
11:41 AM,16.41,1625,74.9,18.04,49,60
11:41 AM,15.77,1612,74.9,17.65,49,60
11:41 AM,15.78,1600,74.9,17.25,49,60
11:41 AM,15.39,1600,73.33,16.86,49,60
11:41 AM,15.24,1587,72.16,16.47,49,60
11:41 AM,15.17,1575,72.16,16.08,49,60
11:41 AM,15.24,1562,72.16,16.08,49,62
11:41 AM,15.07,1550,72.16,16.08,49,62
11:41 AM,14.55,1525,72.16,16.08,49,62
11:41 AM,14.61,1512,72.16,15.69,49,62
11:41 AM,14.1,1512,71.76,15.69,49,62
11:41 AM,14.23,1500,71.37,15.69,49,62
11:41 AM,14.16,1487,71.37,15.69,49,62
11:41 AM,14.31,1487,71.37,15.69,49,62
11:41 AM,14.06,1475,72.16,15.69,49,62
11:41 AM,14.08,1462,71.76,15.69,49,62
11:41 AM,13.9,1462,72.16,15.69,49,62
11:41 AM,13.88,1450,72.16,15.69,49,62
11:41 AM,13.92,1437,72.16,15.69,49,62
11:41 AM,13.85,1450,72.16,15.69,49,62
11:41 AM,13.14,1437,70.98,14.9,49,62
11:41 AM,13.38,1437,70.59,14.9,49,62
11:41 AM,13.4,1437,70.2,14.9,49,62
11:41 AM,13.26,1425,70.2,14.9,49,62
11:41 AM,13.48,1425,70.59,14.9,49,62
11:41 AM,13.36,1412,70.2,14.9,49,62
11:41 AM,13.06,1400,70.2,14.9,49,62
11:41 AM,12.9,1400,70.2,14.9,49,62
11:41 AM,12.74,1387,69.41,14.51,49,62
11:41 AM,12.79,1400,69.02,14.12,49,62
11:41 AM,12.53,1375,68.24,13.73,49,62
11:41 AM,12.15,1375,67.45,13.73,49,62
11:41 AM,11.98,1362,67.06,13.73,49,64
11:41 AM,11.51,1350,65.88,12.94,49,62
11:41 AM,11.23,1337,65.1,12.94,49,62
11:41 AM,10.97,1325,64.31,12.55,49,62
11:41 AM,10.83,1325,62.75,12.16,49,62
11:41 AM,10.5,1312,62.35,11.76,49,64
11:41 AM,9.61,1300,59.61,10.98,49,64
11:41 AM,8.63,1287,55.69,9.41,49,64
11:41 AM,6.13,1262,47.84,6.27,49,62
11:41 AM,3.37,1237,36.47,3.53,49,64
11:41 AM,2.78,1237,31.76,3.53,49,64
11:41 AM,2.64,1212,29.41,3.53,49,64
11:41 AM,2.52,1225,26.67,3.14,49,64
11:41 AM,2.49,1200,24.31,3.14,49,62
11:41 AM,2.54,1225,21.96,3.14,49,62
11:41 AM,2.6,1225,19.61,3.14,49,62
11:41 AM,2.52,1237,18.43,3.14,49,62
11:41 AM,2.5,1237,17.25,3.14,49,62
11:41 AM,2.56,1237,16.47,3.14,49,62
11:41 AM,2.59,1225,15.69,3.14,49,62
11:41 AM,2.47,1225,15.29,3.14,49,62
11:41 AM,2.54,1225,15.29,3.14,49,62
11:41 AM,2.59,1225,14.9,3.14,49,62
11:41 AM,2.53,1225,14.51,3.14,49,62
11:41 AM,2.5,1212,14.51,3.14,49,62
11:41 AM,2.59,1212,14.51,3.14,49,62
11:41 AM,2.56,1225,14.51,3.14,49,62
11:41 AM,2.56,1212,14.51,3.14,49,62
11:41 AM,2.49,1212,14.51,3.14,49,62
11:41 AM,2.54,1212,14.51,3.14,49,60
11:41 AM,2.59,1212,14.51,3.14,49,60
11:41 AM,2.5,1212,14.51,3.14,49,60
11:41 AM,2.52,1212,14.51,3.14,49,60
11:41 AM,2.57,1212,14.12,3.14,49,60
11:41 AM,2.51,1225,14.12,3.14,49,60
11:41 AM,2.49,1225,14.12,3.14,49,60
11:41 AM,2.57,1225,14.12,3.14,49,60
11:41 AM,2.55,1225,14.12,3.14,49,58
11:41 AM,2.52,1225,14.51,3.14,49,58
11:41 AM,2.6,1225,14.51,3.53,49,58
11:41 AM,2.64,1225,14.51,3.53,49,58
11:41 AM,2.68,1225,14.51,3.53,49,58
11:41 AM,2.59,1225,14.51,3.53,49,58
11:41 AM,2.6,1225,14.51,3.53,49,58
11:41 AM,2.68,1225,14.51,3.53,49,56
11:41 AM,2.62,1225,14.51,3.53,49,56
11:41 AM,2.56,1225,14.51,3.53,49,56
11:41 AM,2.62,1225,14.51,3.53,49,56
11:41 AM,2.62,1225,14.51,3.53,49,56
11:41 AM,2.62,1225,14.51,3.53,49,56
11:41 AM,2.65,1225,14.51,3.53,49,54
11:41 AM,2.63,1225,14.51,3.53,49,54
11:41 AM,2.55,1237,14.51,3.53,49,54
11:41 AM,2.53,1237,14.51,3.53,49,54
11:41 AM,2.6,1237,14.51,3.53,49,52
11:41 AM,2.66,1237,14.51,3.53,49,52
11:41 AM,2.62,1250,14.51,3.53,49,52
11:41 AM,2.59,1237,14.51,3.53,49,52
11:41 AM,2.63,1237,14.51,3.53,49,52
11:41 AM,2.64,1237,14.51,3.53,49,52
11:41 AM,2.59,1237,14.51,3.53,49,50
11:41 AM,2.59,1237,14.51,3.53,49,50
11:41 AM,2.68,1250,14.51,3.53,49,50
11:41 AM,2.66,1250,14.12,3.53,49,50
11:41 AM,2.59,1250,14.12,3.53,49,50
11:41 AM,2.54,1250,14.12,3.53,49,50
11:41 AM,2.62,1237,14.51,3.53,49,48
11:41 AM,2.68,1250,14.12,3.53,49,48
11:41 AM,2.67,1250,14.12,3.53,49,48
11:41 AM,2.63,1250,14.12,3.53,49,48
11:41 AM,2.6,1250,14.51,3.53,49,46
11:41 AM,2.56,1250,14.12,3.53,49,46
11:41 AM,2.57,1250,14.12,3.53,49,46
11:41 AM,2.64,1250,14.12,3.53,49,46
11:41 AM,2.59,1250,14.12,3.53,49,44
11:41 AM,2.68,1237,14.12,3.53,49,44
11:41 AM,2.62,1250,14.12,3.53,49,44
11:41 AM,2.6,1250,14.12,3.53,49,44
11:41 AM,2.59,1237,14.12,3.53,49,42
11:41 AM,2.58,1250,14.51,3.53,49,42
11:41 AM,2.64,1262,14.51,3.53,49,42
11:41 AM,2.66,1275,14.12,3.53,49,42
11:41 AM,2.65,1287,14.12,3.53,49,42
11:41 AM,2.6,1287,14.12,3.53,49,42
11:41 AM,2.55,1287,14.12,3.53,49,42
11:41 AM,2.55,1287,14.12,3.53,49,42
11:41 AM,2.57,1300,14.12,3.53,49,42
11:41 AM,2.6,1287,14.12,3.53,49,42
11:41 AM,2.58,1287,14.12,3.53,49,42
11:41 AM,2.6,1287,14.12,3.53,49,42
11:41 AM,2.64,1287,13.73,3.53,49,42
11:41 AM,2.79,1287,14.12,3.53,49,42
11:41 AM,2.8,1287,14.12,3.53,49,42
11:41 AM,2.88,1287,14.51,3.92,49,40
11:41 AM,2.92,1275,14.9,3.92,49,42
11:41 AM,3.1,1275,15.29,3.92,49,42
11:41 AM,3.29,1275,15.69,4.31,49,42
11:41 AM,4.45,1287,17.65,5.49,49,42
11:41 AM,4.64,1300,20.39,5.49,49,42
11:41 AM,4.64,1275,21.57,5.49,49,42
11:41 AM,4.79,1275,22.75,5.88,49,42
11:41 AM,5.02,1262,23.92,5.88,49,42
11:41 AM,5.16,1262,25.1,6.27,49,42
11:41 AM,5.63,1225,26.67,6.67,49,42
11:41 AM,5.98,1262,27.84,7.06,49,42
11:41 AM,6.41,1237,30.59,7.45,49,42
11:41 AM,6.5,1225,33.33,7.45,49,42
11:41 AM,7.1,1225,34.9,7.84,49,42
11:41 AM,7.26,1225,36.86,8.24,49,42
11:42 AM,7.38,1225,39.22,8.63,49,42
11:42 AM,7.28,1225,40.39,8.63,49,42
11:42 AM,7.32,1225,41.57,8.63,49,42
11:42 AM,7.35,1225,41.96,8.63,49,42
11:42 AM,7.3,1237,42.35,8.24,49,42
11:42 AM,7.28,1237,42.35,8.24,49,42
11:42 AM,7.21,1250,42.35,8.24,49,42
11:42 AM,7.29,1250,42.75,8.24,49,42
11:42 AM,7.3,1237,42.75,8.24,49,42
11:42 AM,7.11,1250,42.75,8.24,49,42
11:42 AM,6.68,1250,41.96,7.84,49,42
11:42 AM,6.66,1250,40.39,7.45,49,42
11:42 AM,6.48,1250,39.22,7.45,49,42
11:42 AM,6.24,1250,38.43,7.45,49,42
11:42 AM,5.74,1250,37.25,6.67,49,42
11:42 AM,5.56,1262,35.69,6.67,49,42
11:42 AM,5.47,1250,34.51,6.27,49,42
11:42 AM,4.01,1237,31.37,4.71,49,42
11:42 AM,3.57,1237,30.98,4.71,49,42
11:42 AM,3.59,1225,29.8,4.71,49,42
11:42 AM,3.56,1212,27.06,4.71,49,42
11:42 AM,3.57,1262,24.71,4.71,49,42
11:42 AM,3.56,1250,22.75,4.31,49,42
11:42 AM,3.63,1250,21.96,4.71,49,42
11:42 AM,3.64,1237,21.18,4.71,49,42
11:42 AM,3.5,1225,20.78,4.31,49,42
11:42 AM,3.57,1225,20.78,4.71,49,42
11:42 AM,3.68,1212,20.78,4.71,49,42
11:42 AM,3.62,1212,20.39,4.71,49,42
11:42 AM,3.67,1225,20.39,4.71,49,42
11:42 AM,3.64,1225,20.39,4.71,49,40
11:42 AM,3.67,1225,20.39,4.71,49,40
11:42 AM,3.64,1237,20,4.71,49,40
11:42 AM,3.58,1237,20.39,4.71,49,40
11:42 AM,3.56,1237,20,4.71,49,40
11:42 AM,3.63,1250,20,4.31,49,40
11:42 AM,3.63,1262,20,4.71,49,40
11:42 AM,3.63,1250,19.61,4.71,49,40
11:42 AM,3.69,1250,19.61,4.71,49,38
11:42 AM,3.67,1250,19.61,4.71,49,38
11:42 AM,3.67,1250,19.61,4.71,49,38
11:42 AM,3.64,1250,19.61,4.71,49,38
11:42 AM,3.66,1250,20,4.71,49,38
11:42 AM,3.66,1250,20,4.71,49,38
11:42 AM,3.63,1250,20,4.71,49,38
11:42 AM,3.6,1250,20,4.71,49,38
11:42 AM,3.53,1250,20,4.71,49,38
11:42 AM,3.54,1250,20,4.71,49,38
11:42 AM,3.68,1237,20,4.71,49,38
11:42 AM,3.63,1237,20,4.71,49,36
11:42 AM,3.67,1237,20,4.71,49,36
11:42 AM,3.69,1237,20,4.71,49,36
11:42 AM,3.67,1237,20,4.71,49,36
11:42 AM,3.58,1237,20,4.71,49,36
11:42 AM,3.57,1237,20.39,4.71,49,36
11:42 AM,3.62,1237,20.39,4.71,49,36
11:42 AM,3.6,1237,20.39,4.71,49,34
11:42 AM,3.61,1250,20.39,4.71,49,34
11:42 AM,3.65,1237,20.39,4.71,49,34
11:42 AM,3.6,1237,20.39,4.71,49,34
11:42 AM,3.61,1237,20.39,4.71,49,34
11:42 AM,3.62,1225,20.78,4.71,49,34
11:42 AM,3.64,1237,20.78,4.71,49,32
11:42 AM,3.63,1225,20.78,4.71,49,32
11:42 AM,3.65,1212,20.78,4.71,49,32
11:42 AM,3.61,1212,20.78,4.71,49,32
11:42 AM,2.99,1212,20,3.53,49,30
11:42 AM,2.84,1212,18.82,3.53,49,30
11:42 AM,2.75,1225,18.04,3.53,49,30
11:42 AM,2.77,1200,17.25,3.53,49,28
11:42 AM,2.78,1212,16.47,3.53,49,28
11:42 AM,2.75,1200,16.08,3.53,49,28
11:42 AM,2.7,1200,15.69,3.53,49,26
11:42 AM,2.69,1200,15.69,3.53,49,26
11:42 AM,2.7,1200,15.69,3.53,49,26
11:42 AM,2.69,1212,15.69,3.53,49,24
11:42 AM,2.66,1212,15.69,3.53,49,24
11:42 AM,2.71,1200,15.29,3.53,49,24
11:42 AM,2.75,1212,15.29,3.53,49,22
11:42 AM,2.78,1212,15.29,3.53,49,22
11:42 AM,2.79,1225,15.29,3.53,49,22
11:42 AM,2.76,1237,15.29,3.53,49,20
11:42 AM,2.73,1250,15.29,3.53,49,20
11:42 AM,2.78,1275,15.29,3.53,49,20
11:42 AM,2.78,1287,14.9,3.53,49,20
11:42 AM,2.76,1312,14.9,3.53,49,20
11:42 AM,2.81,1325,14.51,3.53,49,18
11:42 AM,2.81,1325,14.51,3.53,49,18
11:42 AM,2.8,1325,14.51,3.53,49,18
11:42 AM,2.78,1325,14.51,3.53,49,18
11:42 AM,2.72,1312,14.51,3.53,49,18
11:42 AM,2.79,1312,14.51,3.53,49,18
11:42 AM,2.83,1287,14.51,3.53,49,18
11:42 AM,2.79,1325,14.51,3.53,49,18
11:42 AM,2.86,1325,14.51,3.92,49,18
11:42 AM,3.18,1300,14.9,3.92,49,18
11:42 AM,3.38,1312,15.69,4.31,49,18
11:42 AM,3.42,1325,16.47,4.31,49,18
11:42 AM,3.59,1350,16.86,4.71,49,18
11:42 AM,4.24,1375,18.04,5.1,49,18
11:42 AM,5.18,1412,20.78,6.27,49,18
11:42 AM,6.18,1462,23.92,7.45,49,18
11:42 AM,7.31,1487,27.84,8.24,49,18
11:42 AM,7.75,1512,30.98,8.63,49,18
11:42 AM,7.86,1525,32.55,8.63,49,18
11:42 AM,8.32,1550,33.73,9.02,49,18
11:42 AM,8.47,1537,35.69,9.02,49,18
11:42 AM,8.61,1487,37.65,9.02,49,18
11:42 AM,8.49,1412,40,9.02,49,18
11:42 AM,8.03,1337,41.18,9.02,49,18
11:42 AM,7.93,1312,42.35,9.02,49,20
11:42 AM,8.33,1337,43.53,9.02,49,20
11:42 AM,8.28,1325,45.1,9.41,49,20
11:42 AM,8.63,1325,46.27,9.41,49,20
11:42 AM,8.89,1337,47.45,9.8,49,20
11:42 AM,8.93,1325,48.24,9.8,49,20
11:42 AM,8.99,1325,49.41,10.2,49,20
11:42 AM,9.65,1325,52.16,10.98,49,22
11:42 AM,10.02,1325,53.33,10.98,49,22
11:42 AM,10.14,1350,55.69,11.37,49,22
11:42 AM,10.35,1362,56.86,11.37,49,22
11:42 AM,10.78,1400,58.04,11.76,49,22
11:42 AM,10.99,1437,58.82,11.76,50,24
11:42 AM,11.08,1462,59.22,11.76,50,24
11:42 AM,11.23,1500,58.43,11.76,50,24
11:42 AM,11.2,1500,57.65,11.76,50,24
11:42 AM,11.2,1512,56.86,11.76,50,24
11:42 AM,11.35,1525,56.08,11.76,50,24
11:42 AM,11.32,1525,55.69,11.76,50,26
11:42 AM,11.39,1525,55.29,11.76,50,26
11:42 AM,11.35,1525,55.29,11.76,50,26
11:42 AM,11.5,1512,55.29,11.76,50,26
11:42 AM,11.04,1500,55.29,11.76,50,26
11:42 AM,11.14,1500,55.69,11.76,50,26
11:42 AM,11.26,1512,55.69,11.76,50,26
11:42 AM,12.2,1512,56.47,12.55,50,28
11:42 AM,11.89,1537,58.04,12.55,50,28
11:42 AM,12.01,1525,59.22,12.55,50,28
11:42 AM,11.83,1487,59.61,12.55,50,28
11:42 AM,12.05,1525,60,12.55,50,28
11:42 AM,11.5,1500,59.61,12.16,50,28
11:42 AM,11.07,1500,57.65,11.37,50,28
11:42 AM,10.62,1487,56.47,11.37,50,28
11:42 AM,9.53,1462,52.55,10.2,50,30
11:42 AM,9.21,1437,50.2,9.8,50,30
11:42 AM,9.29,1425,47.84,9.8,50,30
11:42 AM,8.96,1400,46.67,9.41,50,30
11:42 AM,9,1387,46.27,9.41,50,30
11:42 AM,8.98,1375,46.67,9.41,50,30
11:42 AM,8.94,1375,47.06,9.8,50,30
11:42 AM,8.92,1337,47.84,9.41,50,30
11:42 AM,8.7,1337,48.24,9.8,50,30
11:42 AM,8.62,1300,49.02,9.8,50,30
11:42 AM,8.5,1287,49.41,9.41,50,30
11:42 AM,8.6,1287,49.41,9.41,50,30
11:42 AM,8.69,1275,49.41,9.41,50,30
11:42 AM,8.49,1287,49.41,9.41,50,32
11:42 AM,8.56,1262,49.41,9.41,50,32
11:42 AM,8.29,1262,49.41,9.41,50,32
11:42 AM,8.35,1262,49.41,9.41,50,32
11:42 AM,8.39,1262,49.41,9.41,50,32
11:42 AM,8.45,1262,49.41,9.41,50,32
11:42 AM,8.24,1262,49.41,9.41,50,32
11:42 AM,8.09,1262,49.02,9.41,50,32
11:42 AM,8.1,1250,49.02,9.41,50,32
11:42 AM,8.06,1262,48.63,9.02,50,32
11:42 AM,8.05,1250,47.84,9.02,50,32
11:42 AM,7.47,1250,47.06,8.63,50,32
11:42 AM,7.28,1237,46.27,8.63,50,32
11:42 AM,7.58,1250,45.88,8.63,50,32
11:42 AM,7.35,1250,45.49,8.24,50,32
11:42 AM,6.94,1250,43.53,7.84,50,32
11:42 AM,6.83,1237,41.96,7.84,50,34
11:42 AM,6.22,1237,40.39,7.06,50,34
11:42 AM,5.94,1237,38.82,7.06,50,34
11:42 AM,6.15,1237,38.04,7.06,50,34
11:42 AM,6.21,1237,37.25,7.06,50,34
11:42 AM,5.98,1237,37.25,7.06,50,34
11:42 AM,6.01,1237,36.86,7.06,50,34
11:42 AM,6.2,1225,37.25,7.45,50,34
11:42 AM,6.5,1225,38.04,7.84,50,34
11:42 AM,6.98,1225,38.82,7.84,50,34
11:42 AM,7.1,1225,40.39,8.24,50,34
11:42 AM,7.43,1225,41.96,8.63,50,34
11:42 AM,7.75,1225,43.53,9.02,50,34
11:42 AM,7.92,1225,44.71,9.02,50,34
11:42 AM,7.64,1225,45.49,9.02,50,34
11:42 AM,7.72,1225,45.88,9.02,50,34
11:42 AM,7.84,1225,46.27,9.02,50,34
11:42 AM,7.6,1237,46.27,9.02,50,34
11:42 AM,7.69,1225,46.27,9.02,50,34
11:42 AM,7.8,1237,46.67,9.02,50,34
11:42 AM,7.84,1237,46.27,9.02,50,34
11:42 AM,7.87,1237,46.27,9.02,50,34
11:42 AM,7.57,1250,46.67,9.02,50,36
11:42 AM,4.82,1250,40.78,5.1,50,36
11:42 AM,3.88,1225,35.69,4.71,50,36
11:42 AM,3.72,1225,34.9,4.31,50,36
11:42 AM,3.43,1237,32.94,4.31,50,36
11:42 AM,3.32,1225,29.8,4.31,50,36
11:42 AM,3.48,1200,27.45,4.31,50,36
11:42 AM,3.4,1250,24.71,4.31,50,36
11:42 AM,3.31,1237,22.75,4.31,50,36
11:42 AM,3.38,1212,21.96,4.31,50,34
11:42 AM,3.49,1250,21.18,4.31,50,34
11:42 AM,3.5,1225,20.39,4.31,50,34
11:42 AM,3.38,1237,20.39,4.31,50,34
11:42 AM,3.42,1225,20,4.31,50,34
11:42 AM,3.58,1225,20,4.31,50,34
11:42 AM,3.45,1225,19.61,4.31,50,34
11:42 AM,3.4,1225,19.61,4.31,50,34
11:42 AM,3.48,1225,19.61,4.31,50,34
11:42 AM,3.5,1225,19.61,4.31,50,34
11:42 AM,3.51,1237,19.22,4.31,50,34
11:42 AM,3.42,1237,19.22,4.31,50,34
11:42 AM,3.46,1237,19.22,4.31,50,34
11:42 AM,3.54,1237,19.22,4.31,50,34
11:42 AM,3.51,1237,19.22,4.31,50,34
